"steer","accel","brake","gear","speedX","speedY","speedZ","wheelSpinVel","z","track","trackPos","angle","rpm","damage","distFromStart"
"0.0","0.9999436094777306","0.0","6","172.94","1.78976e-05","1.47505","[158.661, 158.661, 156.01, 156.01]","0.273118","[11.0955, 24.0593, 37.6167, 63.9878, 111.211, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 189.701, 143.948, 96.9833, 60.1934, 34.2718, 20.0295, 12.7714, 5.87066]","-0.308727","-0.000853364","10812.9","0.0","3436.61"
"0.0","0.9999436094777306","0.0","6","173.359","1.93425e-05","1.48766","[159.047, 159.047, 156.442, 156.442]","0.273313","[11.0942, 24.0565, 37.6123, 63.9805, 111.198, 200.0, 200.0, 200.0, 200.0, 200.0, 199.373, 188.785, 143.98, 97.0047, 60.2067, 34.2793, 20.0339, 12.7742, 5.87196]","-0.308574","-0.000853364","10842.8","0.0","3437.66"
"0.0","0.9999436094777306","0.0","6","173.776","1.99863e-05","1.49666","[159.435, 159.435, 156.842, 156.842]","0.27352","[11.0929, 24.0537, 37.6079, 63.9731, 111.185, 200.0, 200.0, 200.0, 200.0, 200.0, 198.361, 187.867, 144.012, 97.0262, 60.2201, 34.2869, 20.0384, 12.777, 5.87326]","-0.308421","-0.000853364","10870.4","0.0","3438.73"
"0.0","0.9999436094777306","0.0","6","174.193","2.20268e-05","1.52658","[159.823, 159.823, 157.213, 157.213]","0.273854","[11.0916, 24.0509, 37.6036, 63.9656, 111.172, 200.0, 200.0, 200.0, 200.0, 200.0, 197.347, 186.945, 144.044, 97.0466, 60.2334, 34.2945, 20.0427, 12.7798, 5.87456]","-0.308268","-0.000853364","10896.0","0.0","3439.79"
"0.0","0.9999436094777306","0.0","6","174.609","2.47254e-05","1.54917","[160.204, 160.204, 157.569, 157.569]","0.273273","[11.0903, 24.0481, 37.5992, 63.9581, 111.159, 200.0, 200.0, 200.0, 200.0, 200.0, 196.33, 186.019, 144.076, 97.0681, 60.2467, 34.302, 20.0472, 12.7827, 5.87586]","-0.308114","-0.000853364","10920.7","0.0","3440.85"
"0.0","0.9999436094777306","0.0","6","175.033","2.44468e-05","1.58866","[160.586, 160.586, 157.819, 157.819]","0.272676","[11.089, 24.0453, 37.5948, 63.9506, 111.146, 200.0, 200.0, 200.0, 200.0, 200.0, 195.31, 185.091, 144.108, 97.0895, 60.2601, 34.3097, 20.0516, 12.7855, 5.87716]","-0.307961","-0.000853364","10937.6","0.0","3441.92"
"0.0","0.9999436094777306","0.0","6","175.451","1.96357e-05","1.64496","[160.972, 160.972, 158.161, 158.161]","0.272387","[11.0877, 24.0424, 37.5903, 63.9431, 111.133, 200.0, 200.0, 200.0, 200.0, 200.0, 194.288, 184.16, 144.139, 97.111, 60.2734, 34.3173, 20.0561, 12.7883, 5.87846]","-0.307808","-0.000853364","10961.7","0.0","3442.99"
"0.0","0.9999436094777306","0.0","6","175.864","1.8843e-05","1.68769","[161.352, 161.352, 158.552, 158.552]","0.272378","[11.0864, 24.0396, 37.5859, 63.9356, 111.12, 200.0, 200.0, 200.0, 200.0, 200.0, 193.263, 183.225, 144.171, 97.1336, 60.2867, 34.3249, 20.0605, 12.7911, 5.87976]","-0.307655","-0.000853364","10988.9","0.0","3444.07"
"0.0","0.9999436094777306","0.0","6","176.273","1.99706e-05","1.70782","[161.728, 161.728, 158.971, 158.971]","0.272534","[11.0851, 24.0368, 37.5815, 63.9281, 111.107, 200.0, 200.0, 200.0, 200.0, 200.0, 192.236, 182.287, 144.203, 97.1539, 60.3001, 34.3325, 20.065, 12.794, 5.88106]","-0.307502","-0.000853364","11018.0","0.0","3445.14"
"0.0","0.9999436094777306","0.0","6","176.68","2.11751e-05","1.7112","[162.103, 162.103, 159.367, 159.367]","0.272722","[11.0838, 24.034, 37.5771, 63.9207, 111.094, 200.0, 200.0, 200.0, 200.0, 199.363, 191.206, 181.346, 144.235, 97.1754, 60.3134, 34.3401, 20.0694, 12.7968, 5.88236]","-0.307349","-0.000853364","11045.4","0.0","3446.22"
"0.0","0.9999436094777306","0.0","6","177.086","2.29215e-05","1.74154","[162.484, 162.484, 159.732, 159.732]","0.272999","[11.0825, 24.0312, 37.5728, 63.9132, 111.081, 200.0, 200.0, 200.0, 200.0, 198.282, 190.174, 180.402, 144.267, 97.1969, 60.3267, 34.3476, 20.0738, 12.7996, 5.88366]","-0.307196","-0.000853364","11070.6","0.0","3447.3"
"0.0","0.9999436094777306","0.0","6","177.492","2.57571e-05","1.76484","[162.856, 162.856, 160.087, 160.087]","0.272684","[11.0812, 24.0284, 37.5684, 63.9057, 111.068, 200.0, 200.0, 200.0, 200.0, 197.199, 189.14, 179.455, 144.299, 97.2184, 60.34, 34.3551, 20.0782, 12.8025, 5.88496]","-0.307043","-0.000853364","11095.1","0.0","3448.39"
"0.0","0.9999436094777306","0.0","6","177.902","2.75333e-05","1.79474","[163.226, 163.226, 160.363, 160.363]","0.272085","[11.0799, 24.0256, 37.564, 63.8982, 111.055, 200.0, 200.0, 200.0, 200.0, 196.113, 188.103, 178.505, 144.331, 97.2398, 60.3534, 34.3627, 20.0827, 12.8053, 5.88626]","-0.30689","-0.000853364","11113.6","0.0","3449.47"
"0.0","0.9999436094777306","0.0","6","178.31","2.22898e-05","1.84913","[163.603, 163.603, 160.663, 160.663]","0.271751","[11.0786, 24.0227, 37.5596, 63.8907, 111.042, 200.0, 200.0, 200.0, 200.0, 195.024, 187.063, 177.552, 144.363, 97.2613, 60.3667, 34.3704, 20.0871, 12.8081, 5.88756]","-0.306737","-0.000853364","11135.0","0.0","3450.56"
"0.0","0.9999436094777306","0.0","6","178.713","2.09072e-05","1.89267","[163.974, 163.974, 161.039, 161.039]","0.271693","[11.0773, 24.0199, 37.5552, 63.8832, 111.029, 200.0, 200.0, 200.0, 200.0, 193.933, 186.021, 176.596, 144.394, 97.2828, 60.38, 34.378, 20.0915, 12.8109, 5.88886]","-0.306584","-0.000853364","11161.3","0.0","3451.65"
"0.0","0.9999436094777306","0.0","6","179.112","2.16003e-05","1.91667","[164.341, 164.341, 161.438, 161.438]","0.271814","[11.076, 24.0171, 37.5508, 63.8758, 111.016, 200.0, 200.0, 200.0, 200.0, 192.839, 184.977, 175.637, 144.426, 97.3042, 60.3934, 34.3856, 20.096, 12.8138, 5.89016]","-0.306431","-0.000853364","11189.0","0.0","3452.75"
"0.0","0.9999436094777306","0.0","6","179.509","2.25119e-05","1.921","[164.706, 164.706, 161.83, 161.83]","0.271986","[11.0747, 24.0143, 37.5464, 63.8683, 111.003, 200.0, 200.0, 200.0, 199.996, 191.743, 183.93, 174.675, 144.458, 97.3257, 60.4067, 34.3932, 20.1004, 12.8166, 5.89146]","-0.306278","-0.000853364","11216.0","0.0","3453.84"
"0.0","0.9999436094777306","0.0","6","179.905","2.37528e-05","1.9483","[165.077, 165.077, 162.19, 162.19]","0.272225","[11.0734, 24.0115, 37.542, 63.8608, 110.99, 200.0, 200.0, 200.0, 198.851, 190.645, 182.881, 173.71, 144.49, 97.3472, 60.42, 34.4008, 20.1048, 12.8194, 5.89276]","-0.306125","-0.000853364","11240.9","0.0","3454.94"
"0.0","0.9999436094777306","0.0","6","180.3","2.61011e-05","1.97129","[165.44, 165.44, 162.533, 162.533]","0.272028","[11.0721, 24.0086, 37.5375, 63.8531, 110.976, 200.0, 200.0, 200.0, 197.703, 189.544, 181.829, 172.742, 144.523, 97.3693, 60.4337, 34.4084, 20.1094, 12.8223, 5.8941]","-0.305967","-0.000853364","11264.6","0.0","3456.04"
"0.0","0.9999436094777306","0.0","6","180.698","2.83206e-05","1.99672","[165.8, 165.8, 162.828, 162.828]","0.271458","[11.0707, 24.0057, 37.5329, 63.8453, 110.963, 200.0, 200.0, 200.0, 196.552, 188.441, 180.775, 171.771, 144.556, 97.3917, 60.4476, 34.4164, 20.114, 12.8253, 5.89546]","-0.305807","-0.000853364","11284.4","0.0","3457.14"
"0.0","0.9999436094777306","0.0","6","181.097","2.27454e-05","2.04792","[166.167, 166.167, 163.105, 163.105]","0.271121","[11.0693, 24.0027, 37.5282, 63.8374, 110.949, 200.0, 200.0, 200.0, 195.399, 187.336, 179.719, 170.798, 144.59, 97.4142, 60.4616, 34.4244, 20.1187, 12.8283, 5.89682]","-0.305647","-0.000853364","11304.3","0.0","3458.25"
"0.0","0.9999436094777306","0.0","6","181.49","2.14469e-05","2.08982","[166.529, 166.529, 163.473, 163.473]","0.271043","[11.068, 23.9998, 37.5236, 63.8296, 110.936, 200.0, 200.0, 200.0, 194.243, 186.228, 178.661, 169.821, 144.623, 97.4378, 60.4755, 34.4324, 20.1234, 12.8312, 5.89817]","-0.305487","-0.000853364","11329.9","0.0","3459.36"
"0.0","0.9999436094777306","0.0","6","181.879","2.26889e-05","2.1144","[166.888, 166.888, 163.851, 163.851]","0.271141","[11.0666, 23.9968, 37.519, 63.8218, 110.922, 200.0, 200.0, 200.0, 193.085, 185.117, 177.599, 168.842, 144.656, 97.4602, 60.4895, 34.4403, 20.128, 12.8342, 5.89953]","-0.305327","-0.000853364","11356.1","0.0","3460.47"
"0.0","0.9999436094777306","0.0","6","182.266","2.38286e-05","2.12015","[167.243, 167.243, 164.235, 164.235]","0.271294","[11.0653, 23.9939, 37.5144, 63.814, 110.908, 200.0, 200.0, 200.0, 191.925, 184.005, 176.536, 167.86, 144.689, 97.4827, 60.5034, 34.4482, 20.1326, 12.8371, 5.90089]","-0.305167","-0.000853364","11382.7","0.0","3461.58"
"0.0","0.9999436094777306","0.0","6","182.652","2.48069e-05","2.14564","[167.604, 167.604, 164.586, 164.586]","0.27151","[11.0639, 23.9909, 37.5098, 63.8061, 110.895, 200.0, 200.0, 199.358, 190.761, 182.89, 175.47, 166.875, 144.723, 97.5051, 60.5173, 34.4562, 20.1373, 12.8401, 5.90225]","-0.305007","-0.000853364","11406.9","0.0","3462.7"
"0.0","0.9999436094777306","0.0","6","183.038","2.65956e-05","2.16731","[167.958, 167.958, 164.921, 164.921]","0.271324","[11.0626, 23.988, 37.5053, 63.7983, 110.881, 200.0, 200.0, 198.139, 189.596, 181.772, 174.402, 165.887, 144.756, 97.5265, 60.5313, 34.4641, 20.1419, 12.843, 5.90361]","-0.304847","-0.000853364","11430.1","0.0","3463.81"
"0.0","0.9999436094777306","0.0","6","183.426","2.81884e-05","2.19188","[168.31, 168.31, 165.209, 165.209]","0.270799","[11.0612, 23.9851, 37.5006, 63.7905, 110.868, 200.0, 200.0, 196.919, 188.428, 180.652, 173.332, 164.896, 144.662, 97.5489, 60.5452, 34.472, 20.1465, 12.846, 5.90497]","-0.304687","-0.000853364","11449.5","0.0","3464.93"
"0.0","0.9999436094777306","0.0","6","183.814","2.3118e-05","2.23914","[168.668, 168.668, 165.485, 165.485]","0.270491","[11.0598, 23.9821, 37.496, 63.7824, 110.854, 200.0, 200.0, 195.696, 187.257, 179.53, 172.259, 163.903, 144.407, 97.5725, 60.5591, 34.48, 20.1512, 12.8489, 5.90633]","-0.304527","-0.000853364","11469.2","0.0","3466.06"
"0.0","0.9999436094777306","0.0","6","184.196","2.23099e-05","2.27768","[169.02, 169.02, 165.843, 165.843]","0.270419","[11.0585, 23.9792, 37.4914, 63.7746, 110.84, 200.0, 200.0, 194.47, 186.084, 178.405, 171.184, 162.907, 144.051, 97.5949, 60.5731, 34.4879, 20.1558, 12.8519, 5.90769]","-0.304367","-0.000853364","11494.1","0.0","3467.18"
"0.0","0.9999436094777306","0.0","6","184.576","2.33527e-05","2.30033","[169.369, 169.369, 166.213, 166.213]","0.270504","[11.0571, 23.9762, 37.4868, 63.7668, 110.827, 200.0, 200.0, 193.241, 184.909, 177.279, 170.106, 161.908, 143.62, 97.6174, 60.587, 34.4958, 20.1604, 12.8549, 5.90905]","-0.304207","-0.000853364","11519.7","0.0","3468.31"
"0.0","0.9999436094777306","0.0","6","184.953","2.45826e-05","2.30592","[169.716, 169.716, 166.577, 166.577]","0.270638","[11.0558, 23.9733, 37.4822, 63.759, 110.813, 200.0, 200.0, 192.01, 183.731, 176.149, 169.027, 160.906, 143.131, 97.6398, 60.6009, 34.5038, 20.1651, 12.8578, 5.91041]","-0.304047","-0.000853364","11545.0","0.0","3469.44"
"0.0","0.9999436094777306","0.0","6","185.33","2.60284e-05","2.33191","[170.068, 170.068, 166.921, 166.921]","0.270843","[11.0544, 23.9704, 37.4776, 63.7511, 110.8, 200.0, 200.0, 190.777, 182.551, 175.018, 167.945, 159.901, 142.598, 97.6623, 60.6149, 34.5117, 20.1697, 12.8608, 5.91176]","-0.303887","-0.000853364","11568.7","0.0","3470.57"
"0.0","0.9999436094777306","0.0","6","185.706","2.76133e-05","2.35153","[170.413, 170.413, 167.248, 167.248]","0.270589","[11.0531, 23.9674, 37.473, 63.7433, 110.786, 200.0, 200.0, 189.541, 181.368, 173.884, 166.86, 158.894, 142.027, 97.6847, 60.6288, 34.5196, 20.1744, 12.8637, 5.91312]","-0.303727","-0.000853364","11591.3","0.0","3471.7"
"0.0","0.9999436094777306","0.0","6","186.084","2.85451e-05","2.37769","[170.756, 170.756, 167.511, 167.511]","0.270124","[11.0517, 23.9645, 37.4684, 63.7355, 110.772, 200.0, 200.0, 188.302, 180.183, 172.748, 165.774, 157.884, 141.423, 97.7072, 60.6427, 34.5276, 20.179, 12.8667, 5.91448]","-0.303567","-0.000853364","11609.1","0.0","3472.84"
"0.0","0.9999436094777306","0.0","6","186.46","2.47961e-05","2.42037","[171.104, 171.104, 167.807, 167.807]","0.269868","[11.0503, 23.9615, 37.4638, 63.7277, 110.759, 200.0, 199.684, 187.061, 178.996, 171.609, 164.685, 156.872, 140.793, 97.7296, 60.6567, 34.5355, 20.1836, 12.8696, 5.91584]","-0.303407","-0.000853364","11630.1","0.0","3473.98"
"0.0","0.9999436094777306","0.0","6","186.833","2.37904e-05","2.45423","[171.446, 171.446, 168.154, 168.154]","0.269817","[11.049, 23.9586, 37.4592, 63.7198, 110.745, 200.0, 198.357, 185.818, 177.806, 170.468, 163.593, 155.856, 140.138, 97.7521, 60.6706, 34.5434, 20.1883, 12.8726, 5.9172]","-0.303247","-0.000853364","11654.2","0.0","3475.12"
"0.0","0.9999436094777306","0.0","6","187.202","2.43047e-05","2.47324","[171.786, 171.786, 168.511, 168.511]","0.269897","[11.0476, 23.9556, 37.4546, 63.712, 110.732, 200.0, 197.027, 184.572, 176.614, 169.326, 162.5, 154.838, 139.462, 97.7745, 60.6845, 34.5514, 20.1929, 12.8756, 5.91856]","-0.303087","-0.000853364","11679.0","0.0","3476.26"
"0.0","0.9999436094777306","0.0","6","187.57","2.50503e-05","2.48237","[172.126, 172.126, 168.866, 168.866]","0.270014","[11.0463, 23.9527, 37.45, 63.7042, 110.718, 200.0, 195.694, 183.324, 175.419, 168.18, 161.404, 153.817, 138.766, 97.797, 60.6985, 34.5593, 20.1975, 12.8785, 5.91992]","-0.302927","-0.000853364","11703.5","0.0","3477.4"
"0.0","0.9999436094777306","0.0","6","187.937","2.66594e-05","2.50538","[172.467, 172.467, 169.191, 169.191]","0.270214","[11.0449, 23.9498, 37.4454, 63.6964, 110.704, 200.0, 194.359, 182.073, 174.222, 167.033, 160.306, 152.794, 138.054, 97.8194, 60.7124, 34.5672, 20.2022, 12.8815, 5.92128]","-0.302767","-0.000853364","11726.0","0.0","3478.55"
"0.0","0.9999436094777306","0.0","6","188.303","2.83458e-05","2.52238","[172.802, 172.802, 169.513, 169.513]","0.269843","[11.0435, 23.9467, 37.4407, 63.6883, 110.69, 200.0, 193.021, 180.819, 173.023, 165.883, 159.206, 151.768, 137.326, 97.8426, 60.7268, 34.5754, 20.207, 12.8845, 5.92268]","-0.302602","-0.000853364","11748.2","0.0","3479.7"
"0.0","0.9999436094777306","0.0","6","188.673","2.78679e-05","2.5517","[173.139, 173.139, 169.758, 169.758]","0.269453","[11.0421, 23.9437, 37.4359, 63.6801, 110.676, 200.0, 191.681, 179.564, 171.822, 164.731, 158.104, 150.74, 136.583, 97.866, 60.7413, 34.5837, 20.2118, 12.8876, 5.9241]","-0.302435","-0.000853364","11765.0","0.0","3480.85"
"0.0","0.9999436094777306","0.0","6","189.039","2.52968e-05","2.58903","[173.476, 173.476, 170.075, 170.075]","0.269261","[11.0407, 23.9406, 37.4311, 63.672, 110.662, 200.0, 190.338, 178.306, 170.618, 163.577, 157.0, 149.709, 135.826, 97.8895, 60.7559, 34.592, 20.2166, 12.8907, 5.92552]","-0.302268","-0.000853364","11787.2","0.0","3482.01"
"0.0","0.9999436094777306","0.0","6","189.401","2.49698e-05","2.61726","[173.81, 173.81, 170.406, 170.406]","0.269238","[11.0393, 23.9375, 37.4263, 63.6638, 110.648, 200.0, 188.992, 177.045, 169.411, 162.421, 155.893, 148.676, 135.058, 97.9129, 60.7704, 34.6003, 20.2215, 12.8938, 5.92693]","-0.302101","-0.000853364","11810.2","0.0","3483.16"
"0.0","0.9999436094777306","0.0","6","189.761","2.56413e-05","2.63169","[174.141, 174.141, 170.752, 170.752]","0.269313","[11.0379, 23.9344, 37.4215, 63.6556, 110.634, 200.0, 187.644, 175.782, 168.203, 161.262, 154.784, 147.64, 134.277, 97.9363, 60.7849, 34.6085, 20.2263, 12.8969, 5.92835]","-0.301934","-0.000853364","11834.2","0.0","3484.32"
"0.0","0.9999436094777306","0.0","6","190.119","2.62919e-05","2.64482","[174.473, 174.473, 171.089, 171.089]","0.269421","[11.0364, 23.9314, 37.4167, 63.6475, 110.619, 200.0, 186.293, 174.517, 166.992, 160.101, 153.673, 146.601, 133.485, 97.9597, 60.7995, 34.6168, 20.2311, 12.8999, 5.92977]","-0.301767","-0.000853364","11857.5","0.0","3485.48"
"0.0","0.9999436094777306","0.0","6","190.477","2.72386e-05","2.66428","[174.803, 174.803, 171.406, 171.406]","0.269515","[11.035, 23.9283, 37.4119, 63.6393, 110.605, 200.0, 184.94, 173.25, 165.779, 158.938, 152.56, 145.56, 132.682, 97.9832, 60.814, 34.6251, 20.236, 12.903, 5.93119]","-0.3016","-0.000853364","11879.4","0.0","3486.65"
"0.0","0.9999436094777306","0.0","6","190.833","2.82603e-05","2.67828","[175.13, 175.13, 171.713, 171.713]","0.269105","[11.0336, 23.9252, 37.4071, 63.6312, 110.591, 198.965, 183.584, 171.98, 164.564, 157.773, 151.444, 144.516, 131.87, 98.0066, 60.8286, 34.6334, 20.2408, 12.9061, 5.93261]","-0.301433","-0.000853364","11900.7","0.0","3487.81"
"0.0","0.9999436094777306","0.0","6","191.193","2.66586e-05","2.71129","[175.459, 175.459, 171.955, 171.955]","0.268804","[11.0322, 23.9222, 37.4023, 63.623, 110.577, 197.493, 182.226, 170.707, 163.346, 156.605, 150.327, 143.469, 131.049, 98.03, 60.8435, 34.6417, 20.2457, 12.9092, 5.93402]","-0.301266","-0.000853364","11917.4","0.0","3488.98"
"0.0","0.9999436094777306","0.0","6","191.548","2.53125e-05","2.74242","[175.786, 175.786, 172.275, 172.275]","0.268677","[11.0308, 23.9191, 37.3975, 63.6148, 110.563, 196.018, 180.865, 169.432, 162.126, 155.436, 149.207, 142.421, 130.218, 98.0534, 60.8581, 34.6499, 20.2505, 12.9123, 5.93544]","-0.301099","-0.000853364","11939.6","0.0","3490.15"
"0.0","0.9999436094777306","0.0","6","191.901","2.55163e-05","2.76442","[176.11, 176.11, 172.603, 172.603]","0.268679","[11.0294, 23.916, 37.3927, 63.6067, 110.549, 194.54, 179.502, 168.155, 160.904, 154.264, 148.085, 141.369, 129.379, 98.0769, 60.8726, 34.6582, 20.2553, 12.9154, 5.93686]","-0.300932","-0.000853364","11962.5","0.0","3491.32"
"0.0","0.9999436094777306","0.0","6","192.252","2.62705e-05","2.77408","[176.433, 176.433, 172.937, 172.937]","0.268745","[11.0279, 23.913, 37.3879, 63.5985, 110.534, 193.059, 178.136, 166.875, 159.68, 153.09, 146.961, 140.316, 128.532, 98.1003, 60.8871, 34.6665, 20.2602, 12.9185, 5.93828]","-0.300765","-0.000853364","11985.6","0.0","3492.49"
"0.0","0.9999436094777306","0.0","6","192.601","2.75213e-05","2.7913","[176.758, 176.758, 173.252, 173.252]","0.268852","[11.0265, 23.9099, 37.3831, 63.5903, 110.52, 191.576, 176.767, 165.593, 158.453, 151.914, 145.834, 139.259, 127.677, 98.1237, 60.9017, 34.6748, 20.265, 12.9215, 5.9397]","-0.300598","-0.000853364","12007.3","0.0","3493.67"
"0.0","0.9999436094777306","0.0","6","192.949","2.90369e-05","2.80692","[177.078, 177.078, 173.561, 173.561]","0.268735","[11.0251, 23.9068, 37.3783, 63.5822, 110.506, 190.091, 175.396, 164.309, 157.224, 150.736, 144.706, 138.201, 126.815, 98.1472, 60.9162, 34.6831, 20.2699, 12.9246, 5.94111]","-0.300431","-0.000853364","12028.8","0.0","3494.85"
"0.0","0.9999436094777306","0.0","6","193.299","2.97735e-05","2.82426","[177.397, 177.397, 173.832, 173.832]","0.2684","[11.0237, 23.9037, 37.3735, 63.574, 110.492, 188.602, 174.023, 163.023, 155.993, 149.556, 143.576, 137.139, 125.946, 98.1706, 60.9308, 34.6913, 20.2747, 12.9277, 5.94253]","-0.300264","-0.000853364","12047.2","0.0","3496.03"
"0.0","0.9999436094777306","0.0","6","193.647","2.74086e-05","2.85385","[177.718, 177.718, 174.108, 174.108]","0.268193","[11.0223, 23.9007, 37.3687, 63.5658, 110.478, 187.111, 172.647, 161.733, 154.76, 148.373, 142.443, 136.076, 125.07, 98.194, 60.9453, 34.6996, 20.2795, 12.9308, 5.94395]","-0.300097","-0.000853364","12066.6","0.0","3497.21"
"0.0","0.9999436094777306","0.0","6","193.993","2.66598e-05","2.87819","[178.036, 178.036, 174.423, 174.423]","0.268119","[11.0209, 23.8976, 37.3639, 63.5577, 110.465, 185.617, 171.269, 160.442, 153.524, 147.189, 141.308, 135.009, 124.187, 98.2174, 60.9598, 34.7079, 20.2844, 12.9339, 5.94537]","-0.29993","-0.00085384","12088.5","0.0","3498.4"
"0.0","0.9999436094777306","0.0","6","194.336","2.66638e-05","2.89383","[178.352, 178.352, 174.739, 174.739]","0.268136","[11.0195, 23.8945, 37.3591, 63.5495, 110.544, 184.121, 169.888, 159.149, 152.286, 146.002, 140.171, 133.941, 123.297, 98.2409, 60.9744, 34.7162, 20.2892, 12.937, 5.94679]","-0.299763","-0.00085384","12110.5","0.0","3499.58"
"0.0","0.9999436094777306","0.0","6","194.678","2.66214e-05","2.90361","[178.667, 178.667, 175.057, 175.057]","0.268188","[11.018, 23.8915, 37.3543, 63.5413, 110.833, 182.621, 168.504, 157.853, 151.047, 144.813, 139.032, 132.87, 122.402, 98.2643, 60.9889, 34.7244, 20.2941, 12.9401, 5.9482]","-0.299596","-0.00085384","12132.5","0.0","3500.77"
"0.0","0.9999436094777306","0.0","6","195.018","2.75e-05","2.91997","[178.982, 178.982, 175.361, 175.361]","0.268297","[11.0166, 23.8884, 37.3495, 63.5332, 111.494, 181.119, 167.119, 156.555, 149.804, 143.623, 137.891, 131.796, 121.5, 98.2877, 61.0035, 34.7327, 20.2989, 12.9431, 5.94962]","-0.299429","-0.00085384","12153.4","0.0","3501.96"
"0.0","0.9999436094777306","0.0","6","195.358","2.88301e-05","2.93186","[179.293, 179.293, 175.66, 175.66]","0.267998","[11.0152, 23.8853, 37.3447, 63.525, 113.187, 179.615, 165.731, 155.254, 148.56, 142.43, 136.748, 130.721, 120.592, 98.3111, 61.018, 34.741, 20.3037, 12.9462, 5.95104]","-0.299262","-0.00085384","12174.2","0.0","3503.16"
"0.0","0.9999436094777306","0.0","6","195.699","2.7884e-05","2.95349","[179.606, 179.606, 175.908, 175.908]","0.267751","[11.0138, 23.8822, 37.3399, 63.5168, 200.0, 178.108, 164.34, 153.952, 147.314, 141.235, 135.603, 129.643, 119.679, 98.3345, 61.0325, 34.7493, 20.3086, 12.9493, 5.95246]","-0.299095","-0.00085384","12191.3","0.0","3504.35"
"0.0","0.9999436094777306","0.0","6","196.037","2.61439e-05","2.9768","[179.917, 179.917, 176.209, 176.209]","0.26762","[11.0124, 23.8791, 37.3351, 63.5087, 200.0, 176.598, 162.947, 152.647, 146.065, 140.037, 134.456, 128.562, 118.76, 98.3581, 61.0471, 34.7576, 20.3134, 12.9524, 5.95388]","-0.298927","-0.00085384","12212.3","0.0","3505.55"
"0.0","0.9999436094777306","0.0","6","196.373","2.55464e-05","2.99438","[180.226, 180.226, 176.51, 176.51]","0.267583","[11.0109, 23.8759, 37.3301, 63.5002, 200.0, 175.086, 161.552, 151.34, 144.814, 138.838, 133.307, 127.479, 117.836, 98.3825, 61.0623, 34.7662, 20.3185, 12.9556, 5.95536]","-0.298753","-0.00085384","12233.1","0.0","3506.75"
"0.0","0.9999436094777306","0.0","6","196.708","2.60259e-05","3.00438","[180.534, 180.534, 176.822, 176.822]","0.267597","[11.0094, 23.8727, 37.3251, 63.4916, 200.0, 173.572, 160.154, 150.03, 143.561, 137.637, 132.156, 126.395, 116.907, 98.4069, 61.0774, 34.7748, 20.3235, 12.9588, 5.95684]","-0.29858","-0.00085384","12254.7","0.0","3507.95"
"0.0","0.9999436094777306","0.0","6","197.041","2.68567e-05","3.01749","[180.842, 180.842, 177.123, 177.123]","0.267643","[11.0079, 23.8696, 37.3201, 63.4831, 200.0, 172.054, 158.754, 148.719, 142.306, 136.434, 131.002, 125.307, 115.973, 98.4313, 61.0926, 34.7835, 20.3285, 12.9621, 5.95831]","-0.298406","-0.00085384","12275.6","0.0","3509.15"
"0.0","0.9999436094777306","0.0","6","197.373","2.79717e-05","3.02949","[181.148, 181.148, 177.414, 177.414]","0.267555","[11.0065, 23.8664, 37.3151, 63.4747, 200.0, 170.534, 157.352, 147.405, 141.049, 135.229, 129.847, 124.218, 115.034, 98.4504, 61.1077, 34.7921, 20.3336, 12.9653, 5.95979]","-0.298232","-0.00085384","12295.7","0.0","3510.36"
"0.0","0.9999436094777306","0.0","6","197.705","2.81844e-05","3.04185","[181.452, 181.452, 177.687, 177.687]","0.267319","[11.005, 23.8632, 37.3101, 63.4662, 200.0, 169.012, 155.948, 146.089, 139.79, 134.022, 128.69, 123.126, 114.089, 98.343, 61.1228, 34.8007, 20.3386, 12.9685, 5.96126]","-0.298058","-0.00085384","12314.4","0.0","3511.56"
"0.0","0.9999436094777306","0.0","6","198.036","2.70353e-05","3.06166","[181.757, 181.757, 177.956, 177.956]","0.26716","[11.0035, 23.86, 37.3051, 63.4577, 198.82, 167.487, 154.541, 144.771, 138.529, 132.812, 127.53, 122.031, 113.14, 98.104, 61.138, 34.8093, 20.3436, 12.9717, 5.96274]","-0.297884","-0.00085384","12333.3","0.0","3512.77"
"0.0","0.9999436094777306","0.0","6","198.365","2.66369e-05","3.07827","[182.059, 182.059, 178.249, 178.249]","0.26708","[11.0021, 23.8568, 37.3001, 63.4492, 197.007, 165.959, 153.131, 143.451, 137.265, 131.601, 126.369, 120.935, 112.186, 97.7708, 61.1531, 34.8179, 20.3487, 12.9749, 5.96422]","-0.29771","-0.00085384","12353.6","0.0","3513.98"
"0.0","0.9999436094777306","0.0","6","198.692","2.64959e-05","3.08991","[182.36, 182.36, 178.546, 178.546]","0.267055","[11.0006, 23.8536, 37.2951, 63.4406, 195.191, 164.43, 151.719, 142.128, 136.0, 130.388, 125.206, 119.836, 111.228, 97.3657, 61.1683, 34.8265, 20.3537, 12.9781, 5.9657]","-0.297536","-0.00085384","12374.2","0.0","3515.2"
"0.0","0.9999436094777306","0.0","6","199.017","2.67362e-05","3.09934","[182.661, 182.661, 178.839, 178.839]","0.267057","[10.9991, 23.8504, 37.2901, 63.4321, 193.371, 162.897, 150.305, 140.804, 134.733, 129.173, 124.041, 118.735, 110.265, 96.9041, 61.1834, 34.8352, 20.3588, 12.9813, 5.96718]","-0.297362","-0.00085384","12394.5","0.0","3516.41"
